mean/gen/train/critic_loss,mean/disc/disc_proportion_expert_pred,mean/disc/disc_loss,mean/disc/disc_proportion_expert_true,mean/gen/train/actor_loss,mean/disc/global_step,mean/gen/train/learning_rate,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_acc_gen,mean/gen/train/n_updates,mean/gen/rollout/ep_rew_wrapped_mean,mean/gen/time/episodes,mean/gen/time/fps,mean/gen/time/time_elapsed,mean/gen/time/total_timesteps
0.19761519891396165,0.5001220703125,0.02944451244547963,0.5,-44.867785354614256,22.0,0.001,0.9993896484375,1024.0,1024.0,0.11556299775838852,0.99951171875,0.999267578125,22000.0,371.59571805254865,,,,
0.20659872976318003,0.5001220703125,0.026560323778539896,0.5,-44.67644859313965,23.0,0.001,0.9996337890625,1024.0,1024.0,0.1068512462079525,0.999755859375,0.99951171875,23000.0,355.9723565387116,,,,
0.20339307428523898,0.5006103515625,0.021864738315343857,0.5,-44.49917493057251,24.0,0.001,0.9993896484375,1024.0,1024.0,0.08838684856891632,1.0,0.998779296875,24000.0,341.6055182085332,24.0,569.0,1.0,24000.0
0.19695513398200273,0.500732421875,0.023400258738547564,0.5,-44.0608173904419,25.0,0.001,0.999267578125,1024.0,1024.0,0.09408669732511044,1.0,0.99853515625,25000.0,328.06521713815164,,,,
0.2146175628453493,0.50048828125,0.020056210923939943,0.5,-43.434014236450196,26.0,0.001,0.99951171875,1024.0,1024.0,0.08509861119091511,1.0,0.9990234375,26000.0,316.41132525425405,,,,
0.23387999192625283,0.5003662109375,0.014493724098429084,0.5,-42.727533435821535,27.0,0.001,0.9996337890625,1024.0,1024.0,0.06341220252215862,1.0,0.999267578125,27000.0,304.83962204069115,,,,
0.2871013398915529,0.500732421875,0.013062671525403857,0.5,-43.12475218963623,28.0,0.001,0.999267578125,1024.0,1024.0,0.05663203168660402,1.0,0.99853515625,28000.0,294.07444602692567,28.0,571.0,1.0,28000.0
0.29785384590923786,0.5006103515625,0.014597705099731684,0.5,-43.23962720870972,29.0,0.001,0.9993896484375,1024.0,1024.0,0.06268280278891325,1.0,0.998779296875,29000.0,284.00014516208984,,,,
0.3008247783407569,0.5006103515625,0.018216455355286598,0.5,-42.7742532119751,30.0,0.001,0.9993896484375,1024.0,1024.0,0.07676487229764462,1.0,0.998779296875,30000.0,275.0124931116789,,,,
0.24142944821715354,0.50048828125,0.014389183837920427,0.5,-42.53792358398437,31.0,0.001,0.99951171875,1024.0,1024.0,0.06178393121808767,1.0,0.9990234375,31000.0,266.95390794974327,,,,
0.22682545901834963,0.500244140625,0.008877588203176856,0.5,-42.272255294799805,32.0,0.001,0.999755859375,1024.0,1024.0,0.04088299069553614,1.0,0.99951171875,32000.0,258.6025652904824,32.0,587.0,1.0,32000.0
0.25819075749069453,0.5001220703125,0.010855407454073429,0.5,-42.03548659133911,33.0,0.001,0.9998779296875,1024.0,1024.0,0.05028640478849411,1.0,0.999755859375,33000.0,250.73022674443655,,,,
0.26115925635397436,0.5008544921875,0.011678738985210657,0.5,-41.7580929145813,34.0,0.001,0.9991455078125,1024.0,1024.0,0.05165000632405281,1.0,0.998291015625,34000.0,243.80801717967066,,,,
0.290814709790051,0.5015869140625,0.011618685675784945,0.5,-41.40198959350586,35.0,0.001,0.9984130859375,1024.0,1024.0,0.04862219002097845,1.0,0.996826171875,35000.0,237.0847605032485,,,,
0.281526101604104,0.5023193359375,0.0136093869805336,0.5,-41.06044190216065,36.0,0.001,0.9976806640625,1024.0,1024.0,0.05135179031640291,1.0,0.995361328125,36000.0,230.9613082588692,36.0,605.0,1.0,36000.0
0.2770417940244079,0.5018310546875,0.013343756552785635,0.5,-41.28402723312378,37.0,0.001,0.9981689453125,1024.0,1024.0,0.051924229599535465,1.0,0.996337890625,37000.0,225.17398698203112,,,,
0.2764622332006693,0.5008544921875,0.012349554104730487,0.5,-41.225808444976806,38.0,0.001,0.9991455078125,1024.0,1024.0,0.05220334883779287,1.0,0.998291015625,38000.0,219.68047947713214,,,,
0.2748023319095373,0.5003662109375,0.010230390122160316,0.5,-40.75264121246338,39.0,0.001,0.9996337890625,1024.0,1024.0,0.0481818625703454,1.0,0.999267578125,39000.0,214.4229521354527,,,,
0.27304170540720224,0.5008544921875,0.008000102126970887,0.5,-40.13161100769043,40.0,0.001,0.9991455078125,1024.0,1024.0,0.03355895355343819,1.0,0.998291015625,40000.0,209.32766608105607,40.0,570.0,1.0,40000.0
0.26978810504078865,0.50146484375,0.00811707810498774,0.5,-39.693152420043944,41.0,0.001,0.99853515625,1024.0,1024.0,0.027955452911555767,1.0,0.9970703125,41000.0,204.23469561849123,,,,
0.2701637419685721,0.5008544921875,0.007620399352163076,0.5,-39.24032092285156,42.0,0.001,0.9991455078125,1024.0,1024.0,0.030398146249353886,1.0,0.998291015625,42000.0,199.48835960751975,,,,
0.2818736910969019,0.500732421875,0.0076939137652516365,0.5,-39.21310102844238,43.0,0.001,0.999267578125,1024.0,1024.0,0.029647898860275745,1.0,0.99853515625,43000.0,194.93286291856964,,,,
0.3052787922769785,0.500732421875,0.006604357389733195,0.5,-38.815509700775145,44.0,0.001,0.999267578125,1024.0,1024.0,0.027419154066592455,1.0,0.99853515625,44000.0,190.59689165499782,44.0,588.0,1.0,44000.0
0.32943287570774554,0.500244140625,0.00559706671629101,0.5,-38.461919361114504,45.0,0.001,0.999755859375,1024.0,1024.0,0.025958795566111803,1.0,0.99951171875,45000.0,186.42405413209946,,,,
0.34433861880749467,0.5006103515625,0.005686235090252012,0.5,-38.11288056564331,46.0,0.001,0.9993896484375,1024.0,1024.0,0.022345400881022215,1.0,0.998779296875,46000.0,182.45644624013707,,,,
0.30087640914320946,0.5006103515625,0.004584521288052201,0.5,-37.31100382614136,47.0,0.001,0.9993896484375,1024.0,1024.0,0.020617648493498564,1.0,0.998779296875,47000.0,178.59661225749352,,,,
0.3104873148575425,0.5003662109375,0.004487851751036942,0.5,-37.024400089263914,48.0,0.001,0.9996337890625,1024.0,1024.0,0.023941123858094215,1.0,0.999267578125,48000.0,174.90073081416398,48.0,600.0,1.0,48000.0
0.2901457940265536,0.5003662109375,0.004372658906504512,0.5,-36.77683219909668,49.0,0.001,0.9996337890625,1024.0,1024.0,0.023174704518169165,1.0,0.999267578125,49000.0,171.37353217166887,,,,
0.29256199500709773,0.5003662109375,0.0038675018586218357,0.5,-36.449590171813966,50.0,0.001,0.9996337890625,1024.0,1024.0,0.020865411031991243,1.0,0.999267578125,50000.0,167.9683026773956,,,,
0.2902479085624218,0.5006103515625,0.0037330343620851636,0.5,-36.532785907745364,51.0,0.001,0.9993896484375,1024.0,1024.0,0.019000179134309292,1.0,0.998779296875,51000.0,164.69474366041425,,,,
0.3000774722695351,0.50048828125,0.0031775631941854954,0.5,-36.67343194961548,52.0,0.001,0.99951171875,1024.0,1024.0,0.01602729642763734,1.0,0.9990234375,52000.0,161.52162395421456,52.0,601.0,1.0,52000.0
0.2987916025668383,0.50048828125,0.003011362219695002,0.5,-36.80169496154785,53.0,0.001,0.99951171875,1024.0,1024.0,0.014661898836493492,1.0,0.9990234375,53000.0,158.47016752844004,,,,
0.31192941207438707,0.5003662109375,0.0027326136478222907,0.5,-36.71446768951416,54.0,0.001,0.9996337890625,1024.0,1024.0,0.01416205451823771,1.0,0.999267578125,54000.0,155.5254780324518,,,,
0.32807988883554934,0.50048828125,0.0027410408365540206,0.5,-36.47086164474487,55.0,0.001,0.99951171875,1024.0,1024.0,0.014276554342359304,1.0,0.9990234375,55000.0,152.69866733427355,,,,
0.3361619047597051,0.5003662109375,0.002422491612378508,0.5,-36.1721918182373,56.0,0.001,0.9996337890625,1024.0,1024.0,0.013013963820412755,1.0,0.999267578125,56000.0,149.97125452472457,56.0,599.0,1.0,56000.0
0.36055513574928044,0.50048828125,0.002337866579182446,0.5,-35.608540409088135,57.0,0.001,0.99951171875,1024.0,1024.0,0.011604034574702382,1.0,0.9990234375,57000.0,147.33674758006106,,,,
0.36540135587006806,0.500732421875,0.0035606950405053794,0.5,-35.3621743927002,58.0,0.001,0.999267578125,1024.0,1024.0,0.01783438352867961,1.0,0.99853515625,58000.0,144.78492532245454,,,,
0.3875627803057432,0.5006103515625,0.003507429442834109,0.5,-35.13050953674316,59.0,0.001,0.9993896484375,1024.0,1024.0,0.018633962608873844,1.0,0.998779296875,59000.0,142.40197485862882,,,,
0.3913878590092063,0.5006103515625,0.002705788239836693,0.5,-34.99269227981567,60.0,0.001,0.9993896484375,1024.0,1024.0,0.013491013552993536,1.0,0.998779296875,60000.0,140.04020588981507,60.0,594.0,1.0,60000.0
0.3936334438547492,0.500732421875,0.0026787291863001883,0.5,-34.943203325271604,61.0,0.001,0.999267578125,1024.0,1024.0,0.012560115428641438,1.0,0.99853515625,61000.0,137.7492379695611,,,,
0.382601886741817,0.5003662109375,0.0021843387512490153,0.5,-34.54320119667053,62.0,0.001,0.9996337890625,1024.0,1024.0,0.011957972077652812,1.0,0.999267578125,62000.0,135.53817260070355,,,,
0.4104243396669626,0.5003662109375,0.0020421884837560356,0.5,-34.0291196937561,63.0,0.001,0.9996337890625,1024.0,1024.0,0.011036699172109365,1.0,0.999267578125,63000.0,133.3889951326938,,,,
0.3857794110327959,0.5001220703125,0.0019223533163312823,0.5,-33.72775944519043,64.0,0.001,0.9998779296875,1024.0,1024.0,0.011794436955824494,1.0,0.999755859375,64000.0,131.30806309871807,64.0,602.0,1.0,64000.0
0.37660341592133045,0.500732421875,0.002224061288870871,0.5,-33.17997038459778,65.0,0.001,0.999267578125,1024.0,1024.0,0.010895621497184038,1.0,0.99853515625,65000.0,129.30600442499036,,,,
0.384900978140533,0.5006103515625,0.0016309445491060615,0.5,-33.04232949256897,66.0,0.001,0.9993896484375,1024.0,1024.0,0.007915485417470336,1.0,0.998779296875,66000.0,127.3366665307475,,,,
0.38068473764508964,0.5003662109375,0.0015547187940683216,0.5,-32.89779753684998,67.0,0.001,0.9996337890625,1024.0,1024.0,0.008283382747322321,1.0,0.999267578125,67000.0,125.4286127250392,,,,
0.40839280346781015,0.5001220703125,0.0014843883400317281,0.5,-32.42549701499939,68.0,0.001,0.9998779296875,1024.0,1024.0,0.00891383457928896,1.0,0.999755859375,68000.0,123.58423384567708,68.0,588.0,1.0,68000.0
0.4111433179602027,0.5003662109375,0.0014800088538322598,0.5,-31.780949333190918,69.0,0.001,0.9996337890625,1024.0,1024.0,0.008008824195712805,1.0,0.999267578125,69000.0,121.79283949625976,,,,
0.4211587973609567,0.50048828125,0.001675988401984796,0.5,-31.552017784118654,70.0,0.001,0.99951171875,1024.0,1024.0,0.009285327279940248,1.0,0.9990234375,70000.0,120.04721119994922,,,,
0.4472454971373081,0.5,0.0016569695435464382,0.5,-31.964868724823,71.0,0.001,1.0,1024.0,1024.0,0.0112075493671,1.0,1.0,71000.0,118.37049232855074,,,,
0.4871310782060027,0.500244140625,0.002082919847453013,0.5,-32.451062923431394,72.0,0.001,0.999755859375,1024.0,1024.0,0.011811233358457685,1.0,0.99951171875,72000.0,116.74019082102234,72.0,599.0,1.0,72000.0
0.4220139561444521,0.5006103515625,0.0022810722584836185,0.5,-32.486924171447754,73.0,0.001,0.9993896484375,1024.0,1024.0,0.011509311385452747,1.0,0.998779296875,73000.0,115.1631834762192,,,,
0.4300352726280689,0.5008544921875,0.002506498829461634,0.5,-32.69360277175903,74.0,0.001,0.9991455078125,1024.0,1024.0,0.01135614002123475,1.0,0.998291015625,74000.0,113.62768488525984,,,,
0.4159181918501854,0.5009765625,0.0025628251023590565,0.5,-32.850321432113645,75.0,0.001,0.9990234375,1024.0,1024.0,0.011183114722371101,1.0,0.998046875,75000.0,112.13432859663513,,,,
0.4226702831462026,0.5001220703125,0.0016347040073014796,0.5,-33.01242377090454,76.0,0.001,0.9998779296875,1024.0,1024.0,0.010391636285930872,1.0,0.999755859375,76000.0,110.67712726068055,76.0,592.0,1.0,76000.0
0.3995069931522012,0.500244140625,0.0016487204120494425,0.5,-32.97259363746643,77.0,0.001,0.999755859375,1024.0,1024.0,0.009962269570678473,1.0,0.99951171875,77000.0,109.25550339149493,,,,
0.3960547104328871,0.50048828125,0.0018235339084640145,0.5,-32.88031908798218,78.0,0.001,0.99951171875,1024.0,1024.0,0.009967661695554852,1.0,0.9990234375,78000.0,107.86966554670607,,,,
0.38378683883696796,0.50048828125,0.0017596608668100089,0.5,-32.90298773765564,79.0,0.001,0.99951171875,1024.0,1024.0,0.009647143306210637,1.0,0.9990234375,79000.0,106.51749068932354,,,,
0.3691020165607333,0.5003662109375,0.0016456151788588613,0.5,-32.59615623474121,80.0,0.001,0.9996337890625,1024.0,1024.0,0.009505651891231537,1.0,0.999267578125,80000.0,105.20105304383684,80.0,599.0,1.0,80000.0
0.34039799689501526,0.5003662109375,0.0015331459871958941,0.5,-32.09825567054749,81.0,0.001,0.9996337890625,1024.0,1024.0,0.009049802552908659,1.0,0.999267578125,81000.0,103.91434201454351,,,,
0.31995443304628135,0.5006103515625,0.0016971025906968862,0.5,-31.469189737319947,82.0,0.001,0.9993896484375,1024.0,1024.0,0.008904468268156052,1.0,0.998779296875,82000.0,102.6580635651062,,,,
0.31750761469453576,0.5003662109375,0.0014701663749292493,0.5,-30.75563540649414,83.0,0.001,0.9996337890625,1024.0,1024.0,0.008465442806482315,1.0,0.999267578125,83000.0,101.43249595228214,,,,
0.3110153165757656,0.500244140625,0.0015349579625763,0.5,-30.1510608291626,84.0,0.001,0.999755859375,1024.0,1024.0,0.00838393485173583,1.0,0.99951171875,84000.0,100.23247588727965,84.0,590.0,1.0,84000.0
0.3161103874742985,0.5003662109375,0.0014538653485942632,0.5,-29.572601638793945,85.0,0.001,0.9996337890625,1024.0,1024.0,0.00812139071058482,1.0,0.999267578125,85000.0,99.0616786986737,,,,
0.3067999401539564,0.5001220703125,0.001129811629652977,0.5,-29.196260667800903,86.0,0.001,0.9998779296875,1024.0,1024.0,0.007567682885564864,1.0,0.999755859375,86000.0,97.91830666438274,,,,
0.30892841930687426,0.5,0.0013506941904779524,0.5,-28.72832297325134,87.0,0.001,1.0,1024.0,1024.0,0.007916513830423355,1.0,1.0,87000.0,96.8009806095406,,,,
0.29826034474372864,0.5,0.0010551231389399618,0.5,-28.2276957321167,88.0,0.001,1.0,1024.0,1024.0,0.0073556985007599,1.0,1.0,88000.0,95.70721672983858,88.0,600.0,1.0,88000.0
0.28701892841607335,0.5,0.0013259705738164485,0.5,-27.47697835159302,89.0,0.001,1.0,1024.0,1024.0,0.007124142837710679,1.0,1.0,89000.0,94.6393465964184,,,,
0.2968334601223469,0.5,0.0013609101297333837,0.5,-27.065519136428833,90.0,0.001,1.0,1024.0,1024.0,0.007238512742333114,1.0,1.0,90000.0,93.59193342649307,,,,
0.2821523253470659,0.5,0.0011842148524010554,0.5,-26.717997829437255,91.0,0.001,1.0,1024.0,1024.0,0.007251819362863898,1.0,1.0,91000.0,92.57037967800946,,,,
0.2783366689682007,0.5,0.00129847350763157,0.5,-26.27305290222168,92.0,0.001,1.0,1024.0,1024.0,0.007244202890433371,1.0,1.0,92000.0,91.5698654098959,92.0,593.0,1.0,92000.0
0.3164789459109306,0.5,0.0010274381202179939,0.5,-25.724691478729248,93.0,0.001,1.0,1024.0,1024.0,0.006089224363677204,1.0,1.0,93000.0,90.5914505921686,,,,
0.2993934648633003,0.5,0.0009222380031133071,0.5,-25.247216648101805,94.0,0.001,1.0,1024.0,1024.0,0.005409918026998639,1.0,1.0,94000.0,89.62802747612027,,,,
0.2935947021692991,0.5,0.0009168078395305201,0.5,-24.792782960891724,95.0,0.001,1.0,1024.0,1024.0,0.005200160201638937,1.0,1.0,95000.0,88.68674969335751,,,,
0.2621297320351005,0.5,0.000769687321735546,0.5,-24.315361612319947,96.0,0.001,1.0,1024.0,1024.0,0.005361960036680102,1.0,1.0,96000.0,87.76126804924306,96.0,592.0,1.0,96000.0
0.26312700685113666,0.5,0.0008336086757481098,0.5,-23.707317962646485,97.0,0.001,1.0,1024.0,1024.0,0.005342317861504853,1.0,1.0,97000.0,86.85988352354593,,,,
0.306963507167995,0.5,0.0009020982688525692,0.5,-23.308625127792357,98.0,0.001,1.0,1024.0,1024.0,0.0053484366508200765,1.0,1.0,98000.0,85.97208707810594,,,,
0.27618108278512954,0.5,0.0009801113628782332,0.5,-23.311479593276978,99.0,0.001,1.0,1024.0,1024.0,0.005725986906327307,1.0,1.0,99000.0,85.1070868896808,,,,
0.2853200637549162,0.5,0.0008906439470592886,0.5,-23.157154878616332,100.0,0.001,1.0,1024.0,1024.0,0.004831798607483506,1.0,1.0,100000.0,84.25782395177058,100.0,599.0,1.0,100000.0
0.2570777971744537,0.5,0.0010619806125760078,0.5,-22.951124534606933,101.0,0.001,1.0,1024.0,1024.0,0.005336060305126011,1.0,1.0,101000.0,83.42443082789521,,,,
0.2712498023286462,0.5,0.0009295337804360315,0.5,-22.49185426712036,102.0,0.001,1.0,1024.0,1024.0,0.004944304237142205,1.0,1.0,102000.0,76.6841301362749,,,,
0.28147483936697243,0.5,0.0009454618120798841,0.5,-22.128248989105224,103.0,0.001,1.0,1024.0,1024.0,0.005185745423659682,1.0,1.0,103000.0,70.10078799877559,,,,
0.2646259490028024,0.5,0.0007945211982587352,0.5,-21.672784517288207,104.0,0.001,1.0,1024.0,1024.0,0.004725658101961017,1.0,1.0,104000.0,64.05637994216262,104.0,585.0,1.0,104000.0
0.25492501838505266,0.5,0.0008420499943895265,0.5,-21.96320865058899,105.0,0.001,1.0,1024.0,1024.0,0.005431337398476899,1.0,1.0,105000.0,58.337553958557436,,,,
0.28246901421248916,0.5006103515625,0.0024436298408545554,0.5,-22.14455604171753,106.0,0.001,0.9993896484375,1024.0,1024.0,0.008626174880191684,1.0,0.998779296875,106000.0,52.98547520744296,,,,
0.312336035579443,0.5009765625,0.0033034629886969924,0.5,-22.00020855331421,107.0,0.001,0.9990234375,1024.0,1024.0,0.00988039281219244,1.0,0.998046875,107000.0,47.90211146562546,,,,
0.3261520611420274,0.5003662109375,0.0025606165290810168,0.5,-21.886002740859986,108.0,0.001,0.9996337890625,1024.0,1024.0,0.008135483018122613,1.0,0.999267578125,108000.0,43.325243496475515,108.0,594.0,1.0,108000.0
0.35937600923329593,0.5008544921875,0.0034639686346054077,0.5,-21.995039888381957,109.0,0.001,0.9991455078125,1024.0,1024.0,0.006632201839238405,1.0,0.998291015625,109000.0,39.108592885918185,,,,
0.41691137969493863,0.5003662109375,0.002248836652142927,0.5,-22.02734687805176,110.0,0.001,0.9996337890625,1024.0,1024.0,0.00833487929776311,1.0,0.999267578125,110000.0,35.2290244205148,,,,
0.39459286780655384,0.5006103515625,0.0026227367925457656,0.5,-22.128477476119993,111.0,0.001,0.9993896484375,1024.0,1024.0,0.007787092588841915,1.0,0.998779296875,111000.0,31.99612854065721,,,,
0.4186979091390967,0.500244140625,0.001597323891473934,0.5,-21.99336682319641,112.0,0.001,0.999755859375,1024.0,1024.0,0.007013480411842465,1.0,0.99951171875,112000.0,26.998501608925896,112.0,608.0,1.0,112000.0
0.35454132744669914,0.5003662109375,0.001932949322508648,0.5,-21.8720090713501,113.0,0.001,0.9996337890625,1024.0,1024.0,0.008133617229759693,1.0,0.999267578125,113000.0,24.305870970574823,,,,
0.40922534907609226,0.5003662109375,0.0018463637679815292,0.5,-22.052335687637328,114.0,0.001,0.9996337890625,1024.0,1024.0,0.008531727595254779,1.0,0.999267578125,114000.0,20.50961159199249,,,,
0.40088905788958074,0.500732421875,0.002351690229261294,0.5,-22.259989294052126,115.0,0.001,0.999267578125,1024.0,1024.0,0.00851444248110056,1.0,0.99853515625,115000.0,16.024104045451924,,,,
0.3790125038176775,0.5006103515625,0.002002582448767498,0.5,-22.475186553955076,116.0,0.001,0.9993896484375,1024.0,1024.0,0.007537066238000989,1.0,0.998779296875,116000.0,12.252830119723779,116.0,606.0,1.0,116000.0
0.3839598873443901,0.500732421875,0.0021554548002313823,0.5,-22.473515604019166,117.0,0.001,0.999267578125,1024.0,1024.0,0.0069411094300448895,1.0,0.99853515625,117000.0,9.440574607361187,,,,
0.34892587168514727,0.5006103515625,0.002050652401521802,0.5,-22.363309202194213,118.0,0.001,0.9993896484375,1024.0,1024.0,0.007184345507994294,1.0,0.998779296875,118000.0,7.966596669583988,,,,
0.37696281058341263,0.5003662109375,0.001518329605460167,0.5,-22.414719779968262,119.0,0.001,0.9996337890625,1024.0,1024.0,0.007098070345818996,1.0,0.999267578125,119000.0,7.009084854411841,,,,
0.4177271632477641,0.500732421875,0.001683734153630212,0.5,-22.86848842048645,120.0,0.001,0.999267578125,1024.0,1024.0,0.006416158750653267,1.0,0.99853515625,120000.0,6.560311026080082,120.0,611.0,1.0,120000.0
0.4021845178976655,0.5001220703125,0.0014706604997627437,0.5,-23.10673720741272,121.0,0.001,0.9998779296875,1024.0,1024.0,0.008430181071162224,1.0,0.999755859375,121000.0,6.224115373787637,,,,
0.4037405155077577,0.500732421875,0.0021328807924874127,0.5,-23.019197660446167,122.0,0.001,0.999267578125,1024.0,1024.0,0.009470922173932195,1.0,0.99853515625,122000.0,6.022590696356475,,,,
0.33437663497030734,0.500244140625,0.0012467050983104855,0.5,-22.910044191360473,123.0,0.001,0.999755859375,1024.0,1024.0,0.006753637571819127,1.0,0.99951171875,123000.0,5.761209720589488,,,,
0.383307840205729,0.50048828125,0.0015059974102769047,0.5,-22.628411403656006,124.0,0.001,0.99951171875,1024.0,1024.0,0.006466446211561561,1.0,0.9990234375,124000.0,5.524250736648433,124.0,603.0,1.0,124000.0
0.29594928108528257,0.5,0.0015082522731972858,0.5,-22.292894870758058,125.0,0.001,1.0,1024.0,1024.0,0.0066831992007792,1.0,1.0,125000.0,5.371224003753872,,,,
0.2907210246436298,0.5,0.001285806400119327,0.5,-22.130416057586668,126.0,0.001,1.0,1024.0,1024.0,0.0057564168237149715,1.0,1.0,126000.0,5.017195199151596,,,,
0.25649894128367307,0.50048828125,0.0012815438967663795,0.5,-22.04885728645325,127.0,0.001,0.99951171875,1024.0,1024.0,0.005922313896007836,1.0,0.9990234375,127000.0,4.872968799176858,,,,
0.20700090907514096,0.500244140625,0.0012676549958996475,0.5,-21.622788372039796,128.0,0.001,0.999755859375,1024.0,1024.0,0.006013860343955457,1.0,0.99951171875,128000.0,4.746948300345905,128.0,609.0,1.0,128000.0
0.2348791846744716,0.5,0.00102104117104318,0.5,-21.345252012252807,129.0,0.001,1.0,1024.0,1024.0,0.004763239296153188,1.0,1.0,129000.0,4.640505407128026,,,,
0.23136942565441132,0.5001220703125,0.0010336849227314815,0.5,-21.034450134277343,130.0,0.001,0.9998779296875,1024.0,1024.0,0.004533863510005176,1.0,0.999755859375,130000.0,4.415095660668048,,,,
