mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/gen/train/critic_loss,mean/disc/disc_acc_gen,mean/disc/n_generated,mean/gen/train/learning_rate,mean/gen/train/n_updates,mean/gen/train/actor_loss,mean/disc/global_step,mean/disc/disc_acc,mean/disc/disc_entropy,mean/disc/n_expert,mean/disc/disc_proportion_expert_pred,mean/disc/disc_loss,mean/gen/rollout/ep_rew_wrapped_mean,mean/gen/time/total_timesteps,mean/gen/time/fps,mean/gen/time/episodes,mean/gen/time/time_elapsed
0.99951171875,0.5,0.3385251176506281,1.0,1024.0,0.001,39000.0,-56.06488435745239,39.0,0.999755859375,0.05474959034472704,1024.0,0.499755859375,0.012707170099020004,281.02912545465637,,,,
0.99951171875,0.5,0.353733446970582,1.0,1024.0,0.001,40000.0,-54.953011989593506,40.0,0.999755859375,0.05580892786383629,1024.0,0.499755859375,0.012418329482898116,273.99354741196237,40000.0,418.0,40.0,2.0
0.999755859375,0.5,0.38061871884763243,1.0,1024.0,0.001,41000.0,-53.72854235458374,41.0,0.9998779296875,0.055678777396678925,1024.0,0.4998779296875,0.011646983213722706,267.4123306382826,,,,
0.999755859375,0.5,0.33844196248054503,1.0,1024.0,0.001,42000.0,-52.76649774169922,42.0,0.9998779296875,0.04991777706891298,1024.0,0.4998779296875,0.010709988418966532,261.1280068887718,,,,
0.999755859375,0.5,0.35633222669363024,1.0,1024.0,0.001,43000.0,-51.810108695983885,43.0,0.9998779296875,0.045303852297365665,1024.0,0.4998779296875,0.009824284818023443,255.07736932180325,,,,
0.999755859375,0.5,0.3586480459719896,1.0,1024.0,0.001,44000.0,-50.875656665802005,44.0,0.9998779296875,0.04102165251970291,1024.0,0.4998779296875,0.008924402296543121,249.29263380339924,44000.0,417.0,44.0,2.0
1.0,0.5,0.365178257919848,1.0,1024.0,0.001,45000.0,-49.69788891601563,45.0,1.0,0.0392822977155447,1024.0,0.5,0.007661007111892105,243.7525502240741,,,,
0.999755859375,0.5,0.33236885448545217,1.0,1024.0,0.001,46000.0,-48.38317945480347,46.0,0.9998779296875,0.03756996337324381,1024.0,0.4998779296875,0.007968006888404489,238.46713038172035,,,,
1.0,0.5,0.3640524181351066,1.0,1024.0,0.001,47000.0,-47.237755908966065,47.0,1.0,0.03683401457965374,1024.0,0.5,0.007294018287211657,233.40028510351175,,,,
0.99951171875,0.5,0.337374166674912,1.0,1024.0,0.001,48000.0,-46.29859268569946,48.0,0.999755859375,0.036836967803537846,1024.0,0.499755859375,0.008107044850476086,228.5491281550101,48000.0,419.0,48.0,2.0
0.99951171875,0.5,0.3440705580189824,1.0,1024.0,0.001,49000.0,-46.409448253631595,49.0,0.999755859375,0.03414720669388771,1024.0,0.499755859375,0.0077639720402657994,223.9206233211071,,,,
0.999267578125,0.5,0.37116804672777653,1.0,1024.0,0.001,50000.0,-46.60223614883423,50.0,0.9996337890625,0.030951452907174826,1024.0,0.4996337890625,0.0074510700069367886,219.44210500614176,,,,
0.999755859375,0.5,0.5664057821780443,0.86083984375,1024.0,0.001,51000.0,-47.38917916107178,51.0,0.9302978515625,0.07865018956363201,1024.0,0.5694580078125,0.20090430602431297,215.14156400191598,,,,
0.99951171875,0.5,0.7964089850634336,0.850830078125,1024.0,0.001,52000.0,-50.345463191986084,52.0,0.9251708984375,0.11910540983080864,1024.0,0.5743408203125,0.17937644943594933,227.95645282258207,52000.0,411.0,52.0,2.0
0.998291015625,0.5,1.3951609998047352,0.972412109375,1024.0,0.001,53000.0,-55.135930896759035,53.0,0.9853515625,0.08189741335809231,1024.0,0.512939453125,0.04372820723801851,229.03152298278746,,,,
0.9951171875,0.5,2.3930630740523338,0.9873046875,1024.0,0.001,54000.0,-61.06834447479248,54.0,0.9912109375,0.06786024570465088,1024.0,0.50390625,0.02972028497606516,226.35062828939502,,,,
0.994384765625,0.5,4.106834062993526,0.954833984375,1024.0,0.001,55000.0,-73.10315441513062,55.0,0.974609375,0.08557443507015705,1024.0,0.519775390625,0.07076973281800747,223.1502991447605,,,,
0.99365234375,0.5,6.551268235445023,0.850830078125,1024.0,0.001,56000.0,-89.79333567810059,56.0,0.9222412109375,0.19741693511605263,1024.0,0.5714111328125,0.16888881102204323,223.5223483166588,56000.0,428.0,56.0,2.0
0.98828125,0.5,8.25639923274517,0.9931640625,1024.0,0.001,57000.0,-106.7406230392456,57.0,0.99072265625,0.1830381080508232,1024.0,0.49755859375,0.0753075247630477,237.89215378628356,,,,
0.9873046875,0.5,9.835027771234513,0.998046875,1024.0,0.001,58000.0,-121.72021178436279,58.0,0.99267578125,0.10037868656218052,1024.0,0.49462890625,0.040465653873980045,238.32579052222053,,,,
0.982666015625,0.5,12.70977187538147,0.997802734375,1024.0,0.001,59000.0,-136.65399098968507,59.0,0.990234375,0.08718712255358696,1024.0,0.492431640625,0.040679508820176125,234.39709479335667,,,,
0.987548828125,0.5,16.077800260543825,0.998046875,1024.0,0.001,60000.0,-157.34488507080079,60.0,0.9927978515625,0.08443353697657585,1024.0,0.4947509765625,0.03577092196792364,230.53742955278653,60000.0,418.0,60.0,2.0
0.990966796875,0.5,16.508391246795654,0.99853515625,1024.0,0.001,61000.0,-173.6232331237793,61.0,0.9947509765625,0.07957246527075768,1024.0,0.4962158203125,0.030755947809666395,226.79208411846412,,,,
0.992431640625,0.5,16.214396674633026,0.999267578125,1024.0,0.001,62000.0,-189.14022050476075,62.0,0.995849609375,0.0735476128757,1024.0,0.49658203125,0.026701692957431078,223.15005431425132,,,,
0.994140625,0.5,16.327782957077027,0.99755859375,1024.0,0.001,63000.0,-199.57250553894042,63.0,0.995849609375,0.06955745629966259,1024.0,0.498291015625,0.028805200941860676,219.64568255201127,,,,
0.997314453125,0.5,18.566398800849914,0.97705078125,1024.0,0.001,64000.0,-209.19785400390626,64.0,0.9871826171875,0.08327824994921684,1024.0,0.5101318359375,0.04380284808576107,216.38584607882115,64000.0,428.0,64.0,2.0
0.99609375,0.5,17.562020275592804,0.96484375,1024.0,0.001,65000.0,-218.96917289733886,65.0,0.98046875,0.1079630870372057,1024.0,0.515625,0.05958325508981943,214.56352233347135,,,,
0.99462890625,0.5,14.159926364421844,0.989013671875,1024.0,0.001,66000.0,-226.3818882293701,66.0,0.9918212890625,0.10556084848940372,1024.0,0.5028076171875,0.039622421376407146,212.96409983007186,,,,
0.99462890625,0.5,11.873501447439194,0.99658203125,1024.0,0.001,67000.0,-233.57870529174804,67.0,0.99560546875,0.0705888383090496,1024.0,0.4990234375,0.022700502537190914,210.31718752328703,,,,
0.99560546875,0.5,14.133893935203552,0.9951171875,1024.0,0.001,68000.0,-241.6676876373291,68.0,0.995361328125,0.11954759061336517,1024.0,0.500244140625,0.04673457983881235,207.3241717937109,68000.0,416.0,68.0,2.0
0.99365234375,0.5,12.82062940144539,0.996826171875,1024.0,0.001,69000.0,-245.82346690368652,69.0,0.9952392578125,0.09430837631225586,1024.0,0.4984130859375,0.03393143508583307,206.24674411655747,,,,
0.995849609375,0.5,10.573926680564881,0.998291015625,1024.0,0.001,70000.0,-248.04093292236328,70.0,0.9970703125,0.05081313010305166,1024.0,0.498779296875,0.01877651736140251,203.30772334975237,,,,
0.99267578125,0.5,9.537795187950135,0.99755859375,1024.0,0.001,71000.0,-244.90014743041993,71.0,0.9951171875,0.048915717750787735,1024.0,0.49755859375,0.020588920917361975,200.45139418279769,,,,
0.994140625,0.5,8.85483835363388,0.99755859375,1024.0,0.001,72000.0,-240.94340223693848,72.0,0.995849609375,0.04837614390999079,1024.0,0.498291015625,0.018317423993721604,197.651899722026,72000.0,441.0,72.0,2.0
0.996337890625,0.5,11.074680777549744,0.99658203125,1024.0,0.001,73000.0,-240.21108992004395,73.0,0.9964599609375,0.056981589645147324,1024.0,0.4998779296875,0.018063442315906286,195.05502916324158,,,,
0.99462890625,0.5,8.859536410808563,0.99755859375,1024.0,0.001,74000.0,-234.9543956451416,74.0,0.99609375,0.05379793792963028,1024.0,0.49853515625,0.018782225903123617,192.6388231628248,,,,
0.996337890625,0.5,9.000742084503173,0.9931640625,1024.0,0.001,75000.0,-233.02101794433594,75.0,0.9947509765625,0.04083179961889982,1024.0,0.5015869140625,0.0171283062081784,190.16843427775524,,,,
0.99755859375,0.5,8.763302518367768,0.9931640625,1024.0,0.001,76000.0,-231.450779296875,76.0,0.995361328125,0.03939656913280487,1024.0,0.502197265625,0.018057390581816435,187.77408582882498,76000.0,424.0,76.0,2.0
0.998779296875,0.5,8.643601169586182,0.99267578125,1024.0,0.001,77000.0,-227.04673818969727,77.0,0.9957275390625,0.05319816246628761,1024.0,0.5030517578125,0.02121815923601389,185.55729561443138,,,,
0.998046875,0.5,7.957299118041992,0.997802734375,1024.0,0.001,78000.0,-223.19693519592286,78.0,0.9979248046875,0.049307490698993206,1024.0,0.5001220703125,0.016926927492022514,183.58814280716103,,,,
0.998291015625,0.5,7.820383144378662,0.99462890625,1024.0,0.001,79000.0,-220.01300366210938,79.0,0.9964599609375,0.038512024097144604,1024.0,0.5018310546875,0.016349151032045484,181.3258516234943,,,,
0.998291015625,0.5,7.967822046995163,0.751708984375,1024.0,0.001,80000.0,-218.23543362426759,80.0,0.875,0.07461008429527283,1024.0,0.623291015625,0.49149447679519653,179.41072833603218,80000.0,423.0,80.0,2.0
0.994384765625,0.5,8.098146141290664,0.787841796875,1024.0,0.001,81000.0,-213.9528399963379,81.0,0.89111328125,0.08978650160133839,1024.0,0.603271484375,0.35458407551050186,202.23337612769038,,,,
0.989013671875,0.5,8.128045123577119,0.728271484375,1024.0,0.001,82000.0,-213.22136770629882,82.0,0.858642578125,0.1436482686549425,1024.0,0.63037109375,0.27573006600141525,200.0136884345808,,,,
0.95703125,0.5,8.429914791107178,0.91162109375,1024.0,0.001,83000.0,-211.1914296875,83.0,0.934326171875,0.214618518948555,1024.0,0.522705078125,0.15110575780272484,212.5917869994899,,,,
0.93994140625,0.5,8.129697133302688,1.0,1024.0,0.001,84000.0,-210.90043533325195,84.0,0.969970703125,0.15031831339001656,1024.0,0.469970703125,0.09151091799139977,211.1861175263895,84000.0,414.0,84.0,2.0
0.943359375,0.5,8.370024625062943,1.0,1024.0,0.001,85000.0,-214.2079797973633,85.0,0.9716796875,0.14571503177285194,1024.0,0.4716796875,0.0928452406078577,208.6764629589638,,,,
0.957763671875,0.5,8.957666898012162,1.0,1024.0,0.001,86000.0,-218.50706185913086,86.0,0.9788818359375,0.1361721083521843,1024.0,0.4788818359375,0.07874913327395916,206.2279287629406,,,,
0.972900390625,0.5,8.374169823169709,0.999267578125,1024.0,0.001,87000.0,-218.0113212738037,87.0,0.986083984375,0.11621943302452564,1024.0,0.48681640625,0.06477691140025854,203.8457586563618,,,,
0.98095703125,0.5,9.477831816911698,0.998046875,1024.0,0.001,88000.0,-219.9916262817383,88.0,0.989501953125,0.09864226542413235,1024.0,0.491455078125,0.04858486447483301,201.5265553402546,88000.0,426.0,88.0,2.0
0.98828125,0.5,9.79822097826004,0.99755859375,1024.0,0.001,89000.0,-218.9995531463623,89.0,0.992919921875,0.0850565955042839,1024.0,0.495361328125,0.04095715191215277,199.29944209123812,,,,
0.9873046875,0.5,11.259194142341613,0.973388671875,1024.0,0.001,90000.0,-220.88373889160155,90.0,0.9803466796875,0.09821059741079807,1024.0,0.5069580078125,0.08052239567041397,197.13280489564812,,,,
0.987060546875,0.5,11.50961377644539,0.961669921875,1024.0,0.001,91000.0,-221.44421934509276,91.0,0.974365234375,0.1033876221626997,1024.0,0.5126953125,0.09231924638152122,196.82036139394066,,,,
0.9892578125,0.5,13.01983640742302,0.982421875,1024.0,0.001,92000.0,-223.51939038085936,92.0,0.98583984375,0.0752540435642004,1024.0,0.50341796875,0.04841883387416601,195.1613466122436,92000.0,408.0,92.0,2.0
0.992431640625,0.5,14.188102219581603,0.936767578125,1024.0,0.001,93000.0,-224.0500588531494,93.0,0.964599609375,0.11698605306446552,1024.0,0.52783203125,0.09786892309784889,193.5371459682619,,,,
0.9931640625,0.5,13.78507636499405,0.95068359375,1024.0,0.001,94000.0,-228.9182293395996,94.0,0.971923828125,0.11248404160141945,1024.0,0.521240234375,0.07862674631178379,194.34857037537833,,,,
0.99169921875,0.5,13.808454546928406,0.995849609375,1024.0,0.001,95000.0,-230.2384100189209,95.0,0.9937744140625,0.07095273956656456,1024.0,0.4979248046875,0.03276671562343836,192.43183694337068,,,,
0.98828125,0.5,13.238026590824127,0.995361328125,1024.0,0.001,96000.0,-230.6588064727783,96.0,0.9918212890625,0.06928323768079281,1024.0,0.4964599609375,0.03634707909077406,190.56550512497515,96000.0,409.0,96.0,2.0
0.98974609375,0.5,12.923236298561097,0.945068359375,1024.0,0.001,97000.0,-231.3614486846924,97.0,0.9674072265625,0.11455948278307915,1024.0,0.5223388671875,0.08447302877902985,188.70762678569815,,,,
0.9873046875,0.5,12.443584056854249,0.938720703125,1024.0,0.001,98000.0,-231.75263786315918,98.0,0.9630126953125,0.1182290893048048,1024.0,0.5242919921875,0.08767060376703739,189.006059383129,,,,
0.98583984375,0.5,13.05377128314972,0.9609375,1024.0,0.001,99000.0,-230.6938045654297,99.0,0.973388671875,0.08431447669863701,1024.0,0.512451171875,0.06534744799137115,187.5669514346338,,,,
0.984130859375,0.5,13.013441315174102,0.974853515625,1024.0,0.001,100000.0,-231.42857412719727,100.0,0.9794921875,0.08285456709563732,1024.0,0.504638671875,0.05424942634999752,186.49723884808205,100000.0,417.0,100.0,2.0
0.983154296875,0.5,12.818995759010315,0.9931640625,1024.0,0.001,101000.0,-228.2491155090332,101.0,0.9881591796875,0.07858177460730076,1024.0,0.4949951171875,0.04415951296687126,184.7954810685191,,,,
0.983154296875,0.5,12.60098820257187,0.995849609375,1024.0,0.001,102000.0,-226.83974241638182,102.0,0.989501953125,0.07038205675780773,1024.0,0.49365234375,0.03907728008925915,177.05275106739904,,,,
0.98681640625,0.5,13.176255232334137,0.9970703125,1024.0,0.001,103000.0,-224.20851991271974,103.0,0.991943359375,0.06328398827463388,1024.0,0.494873046875,0.03306872583925724,169.36162760357846,,,,
0.990966796875,0.5,12.470209941864013,0.99853515625,1024.0,0.001,104000.0,-225.19891928100586,104.0,0.9947509765625,0.06051718536764383,1024.0,0.4962158203125,0.028829445131123066,162.28880478219276,104000.0,408.0,104.0,2.0
0.990234375,0.5,12.514334504127502,0.988525390625,1024.0,0.001,105000.0,-222.70822645568848,105.0,0.9893798828125,0.10783836059272289,1024.0,0.5008544921875,0.052201866172254086,155.71190027214968,,,,
0.99072265625,0.5,11.695069345474243,0.984375,1024.0,0.001,106000.0,-221.70321176147462,106.0,0.987548828125,0.10397548414766788,1024.0,0.503173828125,0.053873770870268345,150.88817921032444,,,,
0.990478515625,0.5,12.272803514242172,0.941650390625,1024.0,0.001,107000.0,-220.35753353881836,107.0,0.966064453125,0.11882813461124897,1024.0,0.5244140625,0.09335898049175739,145.18243132870046,,,,
0.98779296875,0.5,11.505206086874008,0.949951171875,1024.0,0.001,108000.0,-218.8876347503662,108.0,0.9688720703125,0.12644756957888603,1024.0,0.5189208984375,0.08740382082760334,142.77744152263983,108000.0,420.0,108.0,2.0
0.98779296875,0.5,11.636964007616044,0.9951171875,1024.0,0.001,109000.0,-218.68216261291505,109.0,0.991455078125,0.0733335092663765,1024.0,0.496337890625,0.034621202386915684,133.7618002292442,,,,
0.982666015625,0.5,10.803415518283844,0.9892578125,1024.0,0.001,110000.0,-216.65260832214355,110.0,0.9859619140625,0.08272470720112324,1024.0,0.4967041015625,0.04951918125152588,125.49950999082863,,,,
0.985107421875,0.5,10.340677564620972,0.983642578125,1024.0,0.001,111000.0,-213.6342172088623,111.0,0.984375,0.0801699124276638,1024.0,0.500732421875,0.04961992148309946,118.97665478331393,,,,
0.983642578125,0.5,9.774261733293534,0.9921875,1024.0,0.001,112000.0,-211.29627229309082,112.0,0.9879150390625,0.09253771789371967,1024.0,0.4957275390625,0.049624825827777386,113.34984315821794,112000.0,425.0,112.0,2.0
0.986328125,0.5,9.59475511956215,0.992431640625,1024.0,0.001,113000.0,-209.71821183776856,113.0,0.9893798828125,0.09008209593594074,1024.0,0.4969482421875,0.04474593326449394,108.88012044649598,,,,
0.98486328125,0.5,9.181895111083984,0.991455078125,1024.0,0.001,114000.0,-206.54637632751465,114.0,0.9881591796875,0.05923832021653652,1024.0,0.4967041015625,0.03875569347292185,104.66640275683109,,,,
0.987060546875,0.5,8.96651927614212,0.982666015625,1024.0,0.001,115000.0,-205.82712481689452,115.0,0.98486328125,0.07671194151043892,1024.0,0.502197265625,0.05027403775602579,100.77101461445518,,,,
0.98779296875,0.5,8.46732806634903,0.978271484375,1024.0,0.001,116000.0,-204.09861386108398,116.0,0.9830322265625,0.11274955607950687,1024.0,0.5047607421875,0.0638695964589715,98.91941335794665,116000.0,415.0,116.0,2.0
0.984619140625,0.5,8.120146935224533,0.987060546875,1024.0,0.001,117000.0,-200.6793106689453,117.0,0.98583984375,0.08599513955414295,1024.0,0.498779296875,0.052585866302251816,98.1131594997631,,,,
0.986328125,0.5,7.494993262052536,0.990966796875,1024.0,0.001,118000.0,-197.5286402130127,118.0,0.9886474609375,0.05495802219957113,1024.0,0.4976806640625,0.037125247064977884,97.08792452595303,,,,
0.989013671875,0.5,6.454711302042007,0.998046875,1024.0,0.001,119000.0,-193.5885347137451,119.0,0.9935302734375,0.04928375221788883,1024.0,0.4954833984375,0.02673889510333538,96.1552932075598,,,,
0.986328125,0.5,6.201485741615295,0.993896484375,1024.0,0.001,120000.0,-191.24320002746583,120.0,0.9901123046875,0.04786568321287632,1024.0,0.4962158203125,0.03080199658870697,95.6033888036014,120000.0,421.0,120.0,2.0
0.98974609375,0.5,5.9775387110710145,0.994140625,1024.0,0.001,121000.0,-188.7975262145996,121.0,0.991943359375,0.04279192816466093,1024.0,0.497802734375,0.02952800178900361,94.56837051692162,,,,
0.9892578125,0.5,5.775059619903565,0.99462890625,1024.0,0.001,122000.0,-185.72352027893066,122.0,0.991943359375,0.04050813149660826,1024.0,0.497314453125,0.029261823277920485,93.4886387200753,,,,
0.98974609375,0.5,5.395326349258423,0.991943359375,1024.0,0.001,123000.0,-180.71812503051757,123.0,0.9908447265625,0.041366118006408215,1024.0,0.4989013671875,0.028167232405394316,92.64427380029716,,,,
0.9912109375,0.5,5.042086723923683,0.979248046875,1024.0,0.001,124000.0,-177.31175006103516,124.0,0.9852294921875,0.051486468873918056,1024.0,0.5059814453125,0.039440068416297436,92.11260584149412,124000.0,359.0,124.0,2.0
0.99072265625,0.5,5.100109704613685,0.98193359375,1024.0,0.001,125000.0,-174.20277172851561,125.0,0.986328125,0.06774022243916988,1024.0,0.50439453125,0.043109760619699955,92.63467622594337,,,,
0.992431640625,0.5,5.02443748652935,0.942138671875,1024.0,0.001,126000.0,-171.1722237701416,126.0,0.96728515625,0.07032264024019241,1024.0,0.525146484375,0.06682125106453896,92.81898861571217,,,,
0.990966796875,0.5,5.077054116606712,0.9365234375,1024.0,0.001,127000.0,-168.06543104553222,127.0,0.9637451171875,0.07834551855921745,1024.0,0.5272216796875,0.07367742247879505,94.66145492260031,,,,
0.987060546875,0.5,5.09918950855732,0.978759765625,1024.0,0.001,128000.0,-165.07206617736816,128.0,0.98291015625,0.07442097179591656,1024.0,0.504150390625,0.04911190178245306,95.3221771041905,128000.0,416.0,128.0,2.0
